patent_id,application_number,title,abstract,inventors,assignee,status,filing_date,url,source_query,last_updated_utc,llm_summary,pmid,journal,pubdate,year,month,day,authors,rochester_authors,affiliations,authors_display
12672088,12672088,METHODS OF TREATING B-CELL CANCERS,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-03-18,https://patentcenter.uspto.gov/applications/12672088,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12672088,USPTO Patent Application - Assignee unavailable,"Mar 18, 2010",2010,Mar,18,,,,
12723047,12723047,Fluoroquinolone Carboxylic Acid Molecular Crystals,No abstract available.,,Assignee unavailable,Patented Case,2010-03-12,https://patentcenter.uspto.gov/applications/12723047,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12723047,USPTO Patent Application - Assignee unavailable,"Mar 12, 2010",2010,Mar,12,,,,
12677662,12677662,METHODS AND APPARATUS FOR PRODUCING PRECISION CURRENT OVER A WIDE DYNAMIC RANGE,No abstract available.,,Assignee unavailable,Abandoned  --  Failure to Pay Issue Fee,2010-03-11,https://patentcenter.uspto.gov/applications/12677662,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12677662,USPTO Patent Application - Assignee unavailable,"Mar 11, 2010",2010,Mar,11,,,,
12677648,12677648,"DERIVATIVE SAMPLED, FAST SETTLING TIME CURRENT DRIVER",No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-03-11,https://patentcenter.uspto.gov/applications/12677648,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12677648,USPTO Patent Application - Assignee unavailable,"Mar 11, 2010",2010,Mar,11,,,,
12593673,12593673,SMALL-MOLECULE MODULATORS OF MELANIN EXPRESSION,No abstract available.,,Assignee unavailable,Patented Case,2010-03-11,https://patentcenter.uspto.gov/applications/12593673,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12593673,USPTO Patent Application - Assignee unavailable,"Mar 11, 2010",2010,Mar,11,,,,
12718445,12718445,AUTOMATED PLACENTAL MEASUREMENT,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-03-05,https://patentcenter.uspto.gov/applications/12718445,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12718445,USPTO Patent Application - Assignee unavailable,"Mar 05, 2010",2010,Mar,5,,,,
12714808,12714808,HEAT ACTIVATED ADHESIVES FOR BAG CLOSURES,No abstract available.,,Assignee unavailable,Patented Case,2010-03-01,https://patentcenter.uspto.gov/applications/12714808,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12714808,USPTO Patent Application - Assignee unavailable,"Mar 01, 2010",2010,Mar,1,,,,
12706016,12706016,SEMICONDUCTOR DEVICE AND METHOD,No abstract available.,,Assignee unavailable,Patented Case,2010-02-16,https://patentcenter.uspto.gov/applications/12706016,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12706016,USPTO Patent Application - Assignee unavailable,"Feb 16, 2010",2010,Feb,16,,,,
12705085,12705085,"METHODS AND APPARATUS FOR DIFFERENTIAL PHASE-CONTRAST FAN BEAM CT, CONE-BEAM CT AND HYBRID CONE-BEAM CT",No abstract available.,,Assignee unavailable,Patented Case,2010-02-12,https://patentcenter.uspto.gov/applications/12705085,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12705085,USPTO Patent Application - Assignee unavailable,"Feb 12, 2010",2010,Feb,12,,,,
12704277,12704277,SPATIALLY INHOMOGENOUSLY FUNCTIONALIZED POROUS MEDIA AND METHOD FOR USE IN SELECTIVE REMOVAL OF CONTAMINANTS,No abstract available.,,Assignee unavailable,Patented Case,2010-02-11,https://patentcenter.uspto.gov/applications/12704277,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12704277,USPTO Patent Application - Assignee unavailable,"Feb 11, 2010",2010,Feb,11,,,,
12702540,12702540,STERILE HYALURONIC ACID SOLUTIONS,No abstract available.,,Assignee unavailable,Patented Case,2010-02-09,https://patentcenter.uspto.gov/applications/12702540,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12702540,USPTO Patent Application - Assignee unavailable,"Feb 09, 2010",2010,Feb,9,,,,
12513161,12513161,TARGETED DELIVERY OF THERAPEUTIC AGENTS WITH LYOPHILIZED MATRICES,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-02-08,https://patentcenter.uspto.gov/applications/12513161,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12513161,USPTO Patent Application - Assignee unavailable,"Feb 08, 2010",2010,Feb,8,,,,
12696827,12696827,GAUGE ASSEMBLY HAVING A STOP FILL DEVICE,No abstract available.,,Assignee unavailable,Patented Case,2010-01-29,https://patentcenter.uspto.gov/applications/12696827,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12696827,USPTO Patent Application - Assignee unavailable,"Jan 29, 2010",2010,Jan,29,,,,
12597509,12597509,COMPOSITIONS AND METHODS FOR INHIBITING G PROTEIN SIGNALING,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-01-28,https://patentcenter.uspto.gov/applications/12597509,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12597509,USPTO Patent Application - Assignee unavailable,"Jan 28, 2010",2010,Jan,28,,,,
12694337,12694337,Mitochondria-targeted antioxidant prodrugs and methods of use,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-01-27,https://patentcenter.uspto.gov/applications/12694337,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12694337,USPTO Patent Application - Assignee unavailable,"Jan 27, 2010",2010,Jan,27,,,,
12692462,12692462,Hybrid Host Materials For Electrophosphorescent Devices,No abstract available.,,Assignee unavailable,Patented Case,2010-01-22,https://patentcenter.uspto.gov/applications/12692462,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12692462,USPTO Patent Application - Assignee unavailable,"Jan 22, 2010",2010,Jan,22,,,,
12685785,12685785,HEAT ACTIVATED ADHESIVES FOR BAG CLOSURES,No abstract available.,,Assignee unavailable,Patented Case,2010-01-12,https://patentcenter.uspto.gov/applications/12685785,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12685785,USPTO Patent Application - Assignee unavailable,"Jan 12, 2010",2010,Jan,12,,,,
12655933,12655933,Methods for adaptive and progressive gradient-based multi-resolution color image segmentation and systems thereof,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2010-01-11,https://patentcenter.uspto.gov/applications/12655933,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12655933,USPTO Patent Application - Assignee unavailable,"Jan 11, 2010",2010,Jan,11,,,,
12641473,12641473,Brush Copolymers,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-12-18,https://patentcenter.uspto.gov/applications/12641473,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12641473,USPTO Patent Application - Assignee unavailable,"Dec 18, 2009",2009,Dec,18,,,,
12641440,12641440,METHODS OF DESIGNING LENSES HAVING SELECTED DEPTHS OF FIELD,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-12-18,https://patentcenter.uspto.gov/applications/12641440,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12641440,USPTO Patent Application - Assignee unavailable,"Dec 18, 2009",2009,Dec,18,,,,
12641422,12641422,RENEWABLE POLYMERIC LENS COATING,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-12-18,https://patentcenter.uspto.gov/applications/12641422,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12641422,USPTO Patent Application - Assignee unavailable,"Dec 18, 2009",2009,Dec,18,,,,
12631901,12631901,STERILIZATION OF INTRAOCULAR LENSES,No abstract available.,,Assignee unavailable,Patented Case,2009-12-07,https://patentcenter.uspto.gov/applications/12631901,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12631901,USPTO Patent Application - Assignee unavailable,"Dec 07, 2009",2009,Dec,7,,,,
12622924,12622924,"Device And Method For Separation, Concentration, And/Or Purification Of Cells",No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-11-20,https://patentcenter.uspto.gov/applications/12622924,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12622924,USPTO Patent Application - Assignee unavailable,"Nov 20, 2009",2009,Nov,20,,,,
12621723,12621723,ANTENNA WITH INTEGRATED RF MODULE,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-11-19,https://patentcenter.uspto.gov/applications/12621723,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12621723,USPTO Patent Application - Assignee unavailable,"Nov 19, 2009",2009,Nov,19,,,,
12620103,12620103,RAD51 DERIVED CANCER CELL SPECIFIC PROMOTERS FOR TARGETED ANTI- CANCER THERAPY,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-11-17,https://patentcenter.uspto.gov/applications/12620103,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12620103,USPTO Patent Application - Assignee unavailable,"Nov 17, 2009",2009,Nov,17,,,,
12618357,12618357,METHOD AND APPARATUS OF CONE BEAM CT DYNAMIC IMAGING,No abstract available.,,Assignee unavailable,Patented Case,2009-11-13,https://patentcenter.uspto.gov/applications/12618357,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12618357,USPTO Patent Application - Assignee unavailable,"Nov 13, 2009",2009,Nov,13,,,,
12374002,12374002,THIADIAZOLIDINONE DERIVATIVES,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-11-09,https://patentcenter.uspto.gov/applications/12374002,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12374002,USPTO Patent Application - Assignee unavailable,"Nov 09, 2009",2009,Nov,9,,,,
12613206,12613206,METHODS FOR THREE-DIMENSIONAL NANOFOCUSING OF LIGHT AND SYSTEMS THEREOF,No abstract available.,,Assignee unavailable,Patented Case,2009-11-05,https://patentcenter.uspto.gov/applications/12613206,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12613206,USPTO Patent Application - Assignee unavailable,"Nov 05, 2009",2009,Nov,5,,,,
12611435,12611435,ELECTRICALLY PUMPED EXTRINSIC SEMICONDUCTOR OPTICAL AMPLIFIER WITH SLOT WAVEGUIDE,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-11-03,https://patentcenter.uspto.gov/applications/12611435,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12611435,USPTO Patent Application - Assignee unavailable,"Nov 03, 2009",2009,Nov,3,,,,
12604427,12604427,POLYMORPHS OF BRIMONIDINE PAMOATE,No abstract available.,,Assignee unavailable,Patented Case,2009-10-23,https://patentcenter.uspto.gov/applications/12604427,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12604427,USPTO Patent Application - Assignee unavailable,"Oct 23, 2009",2009,Oct,23,,,,
12604422,12604422,BESIFLOXACIN OPHTHALMIC COMPOSITION FOR THE TREATMENT OR CONTROL OF INFECTION,No abstract available.,,Assignee unavailable,Patented Case,2009-10-23,https://patentcenter.uspto.gov/applications/12604422,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12604422,USPTO Patent Application - Assignee unavailable,"Oct 23, 2009",2009,Oct,23,,,,
12439338,12439338,COMBINED HUMAN PAPILLOMAVIRUS VLP/GENE DELIVERY SYSTEM AND USE THEREOF AS A VACCINE FOR PROPHYLAXIS AND IMMUNOTHERAPY OF INFECTIOUS DISEASES AND TUMORS,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-10-22,https://patentcenter.uspto.gov/applications/12439338,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12439338,USPTO Patent Application - Assignee unavailable,"Oct 22, 2009",2009,Oct,22,,,,
12374458,12374458,SYNTHETIC LUNG SURFACTANT AND USE THEREOF,No abstract available.,,Assignee unavailable,Patented Case,2009-10-16,https://patentcenter.uspto.gov/applications/12374458,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12374458,USPTO Patent Application - Assignee unavailable,"Oct 16, 2009",2009,Oct,16,,,,
12575770,12575770,"MAGNETORHEOLOGICAL MATERIALS, METHOD FOR MAKING, AND APPLICATIONS THEREOF",No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-10-08,https://patentcenter.uspto.gov/applications/12575770,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12575770,USPTO Patent Application - Assignee unavailable,"Oct 08, 2009",2009,Oct,8,,,,
12570687,12570687,BAG CONSTRUCTION WITH FLAT BOTTOM HAVING REMOVABLE LAYER,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-09-30,https://patentcenter.uspto.gov/applications/12570687,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12570687,USPTO Patent Application - Assignee unavailable,"Sep 30, 2009",2009,Sep,30,,,,
12095824,12095824,IMAGE-GUIDED THERAPY DELIVERY AND DIAGNOSTIC NEEDLE SYSTEM,No abstract available.,,Assignee unavailable,Patented Case,2009-09-24,https://patentcenter.uspto.gov/applications/12095824,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12095824,USPTO Patent Application - Assignee unavailable,"Sep 24, 2009",2009,Sep,24,,,,
29344077,29344077,FLAG FOOTBALL JERSEY,No abstract available.,,Assignee unavailable,Patented Case,2009-09-23,https://patentcenter.uspto.gov/applications/29344077,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,29344077,USPTO Patent Application - Assignee unavailable,"Sep 23, 2009",2009,Sep,23,,,,
12561283,12561283,"QUINOLONE CARBOXYLIC ACIDS, DERIVATIVES THEREOF, AND METHODS OF MAKING AND USING SAME",No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2009-09-17,https://patentcenter.uspto.gov/applications/12561283,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12561283,USPTO Patent Application - Assignee unavailable,"Sep 17, 2009",2009,Sep,17,,,,
12558484,12558484,RADIO FREQUENCY MODULE AND METHODS OF TRANSMITTING/RECEIVING DATA,No abstract available.,,Assignee unavailable,Patented Case,2009-09-11,https://patentcenter.uspto.gov/applications/12558484,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,12558484,USPTO Patent Application - Assignee unavailable,"Sep 11, 2009",2009,Sep,11,,,,
